tweet_id,sentiment,text,emotion
14140,neutral,@ Hariprakash4u Ye Fake hai is per turant FIR ho . isme 4-5 account hai ye daily new ladkiyo ki photo dalta hai . isk … https // t . co / PddfQJnWSE,anger
4313,neutral,@_ UNZILA _ g btw thnks ap ky itne likes ky lia ❤✌,joy
44379,neutral,@ JahanzebQures11 Jawab to diya nai apne 21 se 110 pe kyu aya ??? Puray 91 rupees ka difference,anger
19146,neutral,@ mummydaddyboy @ Baat _ Sunoo @ DafaHojayen It's mein or M . A master in arts ????,joy
6355,neutral,@ MaheshNBhatt Very nice lines dad BT dad arz karta hoon kya khona h kya pana h sab yahi chhod ke Jana h Na tera … https // t . co / 4Ztb7dFiS0,sadness
16432,neutral,Pyaar karna nahi Aata Tha aapne Sikha Diya ... Tadpe Na The aapne Tadpa Diya .. Udaas Rehne Lage Hein Ab ... Roye Na T … https // t . co / hQp3rvFYbx,sadness
662,neutral,@ Shaan _ pathan _ 14 @ DwivediAnukriti Ikk toh sarkar job ni de rhi or upper se apne india ke log kaam karna nahi chahat … https // t . co / zfkm4obLd6,anger
10293,neutral,RT @ mayurkhadse Is @ akshaykumar Canadian Deshbhkat Ko Bulaya Ya Nahi ? 😂😂 Bulaya Hota To Aam Hi khila Deta # OathCeremony # ModiSarkar2 #…,joy
21738,neutral,@ kinzu786786 Ay ki 🤔🤔 Sharm to options m tha e nhi 😂,joy
41076,neutral,@ Shahidholicwrld Good wala to sahi h thora bt bad ka last ajib h 😂,joy
26949,neutral,RT @ sunoo _ chanda 14 y / o nibbas Boy Tere liye duniya chor di hai Tujhpe hi saans aake ruke Main tujhko kitna chahta hoon Ye tu kabhi soc …,joy
17325,neutral,@ B _ KHAN0 _ @_ Fragile _ Soul _ Akrama yh b kuch din phly h qaid sy wapis Aya ha 😪,sadness
15569,neutral,Chunki power stars ki kabhi Kam nahi hoti hai kyunki sabhi ki negative hoti hai aur jeev jantuon par depend Hoti … https // t co / jMaR2jwp0A,anger
21782,neutral,@ sardanarohit Bahi ye kattar Hindu aur kattar musalman ko kyu bulate ho baar baar tv pe normal Hindu aur normal … https // t co / UVn4TX2qsZ,anger
32303,neutral,Zinda hoon main tujhme Tujhme rahoonga zinda Tod ke sab zanjeere Main azad parinda T n RT ka barsat hona c … https // tco / 90BZMu1N0g,joy
3293,neutral,RT @ GuruOfficial My fav film coming soon # ArdaasKaraan BY @ igippygrewal paji 🙏 @ GurpreetGhuggi paji @ SapnaPabbi Here ’ s the teaser https …,joy
26488,neutral,RT @ Lilcococadbury7 Trust me Zindagi may mujhay kabhi itni Khushi nahi hoti jitni tab hoti hai jab may Pakistan ko defend karti hu ) I fe …,joy
44824,neutral,@ GenZinfrenzy @ trifling _ life Ye shayad modi ji ka bhasan bhul gye chunav jitne ke bad diya hua ... Unhone bola tha s … https // t . co / 1qB99yZj5o,anger
24618,neutral,@ swatantra015 @ gaurav _ redchief @ abhishekjour09 @ theskindoctor13 @ KapilMishra _ IND @ pushpchaudhary Modiji - Bhaiyo … https // t . co / ZzUkBhJXmF,anger
40199,neutral,@ ABasaJJ @ Lelo _ Mots @ foyinog Katy maybe tomorrow night my girl ? We can do it again for gees !,joy
41031,neutral,@ Tharakipan @ itzsaifkhan _ @ Yogeshsingh _ 69 Bc ek baar phasa tha Sala aaisa jhatka laga thana yaar phir direct uske baad se underwear 😂,joy
34878,neutral,@ DaLaLaLand @ zainabsikander @ SauravDatta29 Sansad ki garima corruption ki wajah se jyada kharab ho rahi hai janab ..… https // t . co / 2FqSpq5ara,anger
24946,neutral,@ ani _ digital @ ANI Humare pm Modi ji ko naman karta hu Aur ishwar se prarthna karta hu ki ve humasaa humare desh k … https // t co / YPu1XtWm3j,trust
14729,neutral,RT @ HangrySugar Younus 🙀 - Fasts without having Sehri Don't wake me up till iftaar he says . - Asks the family to have dinner instead of i …,joy
43242,neutral,U . P ko 62 Seats dene ke bad bhi Uchit Pratinidhitav nahin . Brij Pradesh ko Bhi Koi Pratiniditav Nahin Diya . Agra … https // t . co / UGGJHxSD6R,anger
20574,neutral,@ Shailes97816231 @ Jansatta Jinhone NSSO ki report election ki wajah se 6 mahine tak release nahin hone di wo desh k … https // t . co / 0837Rr7mTM,anger
11919,neutral,@ fara _ yousaf Api app b boht tezz daka hova match ko kah rahe ho k nahi daka atna mohbat payer hai Pakistan sa k harte nahi dak sakti na,sadness
22961,neutral,@ hae _ club no its still i love marta,joy
8331,neutral,Three words better than I LOVE YOU PATLI HO GAYI ! 😀 # ILoveYou # proposals # Love # fitness # TB # TBT # ThursdayThoughts,joy
22662,neutral,Pata hai tu kahan # Selftroll Hua yahan 👇👇 He has campaigned for candidates not parties ..... Jahil waiters The … https // t . co / Vh8BCcIUqB,anger
19338,neutral,@ bsesdelhi Aage mar gye ya jinda ho bses .. 1.30 am still no power .. Kal ki rat bethe bethe nikali or aaj bhi yahi haal h .,anger
6706,neutral,@ im _ khurramjr @ shubhamdubey57 @ ANI Are madarchod eshi karan to aaj tumre mulk ko hum bhikhari bana diye hai ba … https // t . co / qpXDbcAWEp,anger
32696,neutral,@ Binod1048 @ kmsingh1963 Wrong sir ab yr possible nhi congress k hindu vote ab nhi milte hai sirf katttar congresi h … https // t . co / zy8zrpcFFH,anger
11365,neutral,Ab Tak shuru bhi nahi Kiya @ AmitShah ji ne ... Dekhiye aaj ka news ... Yeh Darr Acha Hain 😃 @ BJP4India … https // t . co / MPF4xZMN8m,joy
30132,neutral,@ aajtak Dibet me jane ke layak hi nahi rahe to kya jaenge . Sansad me jane parbhi roak lagado . Kya krenge waha jakar … https // t . co / xOF58yHUm9,anger
29262,neutral,@ pbhushan1 AAP khali PIL me dhyan dijiye ... agar itna bada mandate hai to jarur kuch to hai us aadmi me jiska naam M … https // t . co / 5emN1UAV8G,anger
35673,neutral,@ AmitShah Sir aap toh jeet gye hoh lekin dekhta hoon aap toh rais aadmi hoh garibo ke baare Main Kaha sochte honge … https // t co / PxUo1x2292,anger
24514,neutral,@ LambaAlka AAP log western media BBC pe bharosa karte ho ... lekin apne desh ki media pe bharosa nahi ... desh chho … https // t . co / HFhfLNzkn7,anger
17554,neutral,@ iAmSAqibb @ TalhaGhouri786 BILKUL AISA HI HAI .. JIN KI KHWAISH HOTI HAI KAY KHUD KO OUR LEADER KO ACCHI OUR JAMEY G … https // t . co / 1Yg2UP0wvW,joy
18085,neutral,@ narendramodi Bharat ke Pardhan mantari ji ko bahut bahut mubarakbad umid hai ki Bharat ke savidhan aur lok tantra … https // t . co / IQpv33Am1G,joy
24211,neutral,@ pankhuripathak @ RahulGandhi Sabse pehle toh sare buddon ko nikal kar yuvaon ko lana padega Sirf bait kar malai kh … https // t co / wTmF8bKLCb,anger
2600,neutral,@ Anand7000703807 @ AnjaliR60814230 @ TajinderBagga @ KapilMishra _ IND @ arpitajtweets @ iSinghApurva @ pujatiwariBJP … https // t . co / fXmjr7tZBl,surprise
29259,neutral,Isse pehle ke bohat dair ho jaye or humein pashtana pare to kiun na hum khud ko azaad karein Apne dard se apne ma … https // t co / nHCScM3iRp,sadness
16811,neutral,@ sumedhian _ sri @ AlkaAnand14 Tujhe bhi pata h .. mujhe doubt h sumellika ko lekar ... m bol rhi hu kya ki vo sch m h .… https // t . co / tmUp67EeFl,fear
30965,neutral,Ye dukh sehen nahi ho raha ? Abhi to wapas Ashley Young ke pass jana hai hume ! 😭😭 # UCL # UCLFinal # ChampionsLeague2019,sadness
3576,neutral,Mungu ni mwema tume amka salama . Alhamdulilah,joy
42494,neutral,@ Le _ Me _ Doctorr There are no lallu teams in this world cup,joy
16557,neutral,@ kanhaiyakumar Aanganwadi me kam krne wali mahila ke Deshdrohi bete ne MP ka election lada What is these … https // t co / GnUT3k5sSA,anger
30519,neutral,RT @ saint _ vn 👉 https // t . co / vJHuZd9Pjs It's MV for Have Just Know let's stream for our KissBoys . MV is so fresh and we have rapper Sa …,joy
41501,neutral,@ TajinderBagga @ lal _ kishori @ sherryontopp siddhu ka yaar dagabaaz nikla pakistani jo hai . jo sage baap k nahi wo … https // t . co / zdtoJ7OCpJ,anger
25419,neutral,RT @ ImNotScottySire why do i feel like something is wrong when there is literally nothing wrong hahah what the fuck,fear
4045,neutral,@ Nehr _ who @ chetan _ bhagat No it was normal chetan vs bjp ka chamcha chetan .. Q @ imhsnk sahi bole na ??,anger
24466,neutral,@ SanjeevYadav _ IN @ yadavakhilesh Waise bjp ko bolna chaiye tha o se 10 to k jivit kara Diya babua ne chalo acaha hI … https // t . co / uMx1X3U6J0,anger
6171,neutral,@ vikasbha @ BJP4India @ Kmsharma - Bjp ko vote on Muslim mahilaon n Purushon ne diye jinko yojnaon Ka fayda milaya M … https // t . co / TWHxo3r94U,anger
16470,neutral,@ ravi95559064 @ pokershash @ SanjayAzadSln Pitne ka license kisi ke pass nhi h . Police station ka gyaan Denewale insp … https // t . co / 34ExRnxJ9Q,anger
28695,neutral,Movie date night with the bestie aba _ kay2 we love to have fun together @ Washington District of Columbia https // t . co / vnNiG37dR0,joy
12545,neutral,RT @ SaintRampalJiM Nostradamus prediction about Saint Rampal Ji Maharaj # WorldVictoriousSaint The Great Chyren will honestly reform the h …,trust
23844,neutral,Ye kaafi hai ki ham dushman nahin hain Wafa'dari ka daawa kyun karen ham – thinking about Something,sadness
8067,neutral,@ sanjaynirupam Sir hmko India ko Pakistan NHi bana jha .. sarkar ki bjha se 200rs = 1 dol .. jitna sahi he bo sarkar … https // t . co / rb8uiqvhld,anger
27186,neutral,@ GaurNsui Are Congress ne nahi netaji subhaschandra boshVeer Savarkar ji jaise neta ji ne desh ko azadi dilayi Pe … https // t co / x5x6Xx9Q7c,anger
43960,neutral,@ tufailelif I think you don't know anything about Gujrat riots . From 2002 to 2014 and even later not even a single … https // t . co / kYxZpi5yRS,anger
26261,neutral,@ sachin _ rt Assalamo Alaikum Bhai Ramadan Mubarak aap ka 1 bhai pareshan hai Eid saamne hai mea apne pita ji ki tabi … https // t co / JrrR46SCpo,sadness
36694,neutral,RT @ rahulroushan Predictable inanity But isko data kidhar se mila ? ECI finally released it ? https // t co / EZ9Uen9JMY,anger
23880,neutral,@ BhumikaShah7 @ narendramodi Aap agar padh leti thodi theek se and na ki isliye ki isko troll karna hai toh samajh a … https // tco / SgzWx4nZ6R,anger
38556,neutral,@ Gurmeetramrahim # StayAwayFromHypocrisy Pujya Guru Ji in dhongion se dur rehne ki prerna dete hai jo logo ko jhuth … https // t co / mzrRckv3Bl,anger
16729,neutral,RT @ Its _ Atiffff BC jaga jaga zaleel howa hun Lakin yee “ Iqra Aziz ” Jaisi Bachi main ne nahi dekhi aaj tak kabi kisi Phaki Wassiyon main ! 🙄…,anger
13561,neutral,@ KlasraRauf Promo esase bahut achha banaya ja sakata tha ... Very poor presentation,anger
34750,neutral,@ Es0t3ric Great ..... but smile hoti face py tu or b awesome lgti @ Es0t3ric,joy
13865,neutral,@ Sanjay _ Dixit @ BharatDharma Baki teen nam nahi dekha ? Dharmnath Gupta Ramchandra and Golu .. there is a news all of them bjp karyakartas,anger
31534,neutral,@ TalatHussain12 @ indyurdu bhai agar unho na koi ghalat kaam nahi kiya to phir Kya problem ha . per app ko as madadg … https // t . co / 7UuItO9aTe,anger
17975,neutral,Hum abhi tak tumse baat kar rahe hai . Bahar log yeh bhi nahi kar rahe honge ... Hum jaise sabhi tumpe hasenge .. por … https // t . co / lsXqqFFJ2i,joy
20209,neutral,@ Adnanrandhawa # QamarBajwa beghairat . Iss beghairat be # NawazSharif k againat # JIT bhi khud bnayi thi . Iss beghaira … https // t . co / PB1bVelqEs,anger
18899,neutral,RT @ b _ obianuju @ chudi _ chudia Yes . I am . You ?,joy
24245,neutral,@ RishiMishra _ modi ji kah rahe nai ki minority ko ab tak dhga gaya . minority kabhi bhi bjp ko vote nahi deti . jinho … https // t . co / FbYxQ4yU7U,anger
15349,neutral,RT @ talha _ ki @ ImranKhanPTI Bannu ma abhi b load shading gantoo thak hai . yeh wapda wala Hama bijali faraham Nahi karthawapda wala bijali …,anger
38459,neutral,@ BeastBoyShub Same here Online application khatam ho gaye hum swayam vaha pe gaye kuch respond hi nahi diya sale … https // t co / iCE8H6rCpP,anger
14169,neutral,@ thapa _ bhawesh @ PradeepaPandyn This ☝️ gif is for misspelling your name . I missed the second line . Thanks 😌,joy
3010,neutral,@ RanveerOfficial @ XiaomiIndia @ RedmiIndia Dur se dekha to Ganje uchhal rhe the Xiami 7 pro se dekha to Ande ubbal rhe the ;),joy
41639,neutral,New INDIA me Apka Swagat Hai https // t co / c6IU8SC9fS,joy
11620,neutral,Haha !! We guarantee numbers would be wrong 😂😋 And also that you'll have all your questions answered . Sorry we wer … https // t . co / AozLpnGLqz,joy
42285,neutral,@ 0ye __ froggy Haha bs 2015 ma mein Urdu ka lecturerar hota tha ma meri poetry sy logo k dill Milne lgye preem hone l … https // t . co / KNNGA7aOSn,joy
15871,neutral,@ RubikaLiyaquat @ RubikaLiyaquat but mam i think you forget one name Yaha aapne 24 ki jagah sirf 23 likhe h naam,anger
7582,neutral,Ajkal ka love bs lust ban gy ha 😕 https // t . co / uU3LvJ4kKJ,sadness
24546,neutral,@ MamataOfficial Jai Shri Ram 🙏🏻 Good Decision app aye ya Na aye koi farq nahi padhta hai kyuin Ki already Modi Jee a … https // t . co / blAlXX2HnN,anger
15929,neutral,@ sannagulzar May Allah accept all your prayers please remember me and all muslims in your Duas Umrah Mubarak !,trust
27356,neutral,@ VoiceofmyBharat @ TheQuint Pura election radd kiya jaye agr ek vote bhi difference ho to kyu ki ye to electronic ma … https // t . co / L037RpVljo,anger
36141,neutral,@ TejYadav14 @ RahulGandhi Ye to apne suna hi hoga ki maa-baap k karmo ka fal bacho ko bhugtna padta h or aap logo k … https // t co / YgjGsUsNvl,anger
15124,neutral,@ waglenikhil Don ’ t be a cry baby Modi pe tatti bhi karte ho aur dhone ke liye ussi se magga maang rahe ho,anger
1150,neutral,@ republic He is a bemaar bhikhari kutta why was he dying dub his stupid movies in hindi no wonder the people of tn … https // t . co / jj2g6rNBHr,anger
42520,neutral,Chhup ek dum chhup bhosdk kitna footage khayega omg omg kar ke bc bada aaya trade analyst bane 😬 https // t . co / 6UK4G3zPyw,anger
9935,neutral,Ye EVM electronic voting machine nhi hi ye to इच्छा पूर्ति मशीन hai according to opposition Modi ji ke pass supreme … https // tco / Drg9XtEGw4,anger
8780,neutral,@ crazy _ messs Aap bole the n to mujhe lga yhan bhot sari shadiyaan ho rhi to unka bhi hua hoga Bt sry my didu aage s … https // t . co / QXoMENs5Lr,sadness
12813,neutral,@ MamataUnofficia o momta tolabaj jai sriram ek bar bol jai sriram tumharey sarey sonkt kat jayga kisi rohingya se s … https // t . co / DtgGdK7Yc1,anger
24784,neutral,@ dire __ wolf12 shabash ka pochaa tha maine wesy kis bt ki ? knsa mrra record lga hy 🤐😳😂,joy
19699,neutral,@ News18UP Desh ki suraksha ye kadam kuch bhi glat nahi hai . News 18 is tarh se samaj me भ्रांतियाँ ना फैलायें🇮🇳🇮🇳,anger
4031,neutral,@ Sai _ Pallavi92 can you give some love to your WEST BENGAL fans ? # AskSaiPallavi,joy
11814,neutral,@ Thobcs _ Bakwaas band Kar which means I love you in Punjabi / Urdu .,anger
1051,neutral,@ Abhishekkar _ CNBC 🤣🤣🤣🤣🤣🤣 AKA sir ne to CNBC ke pahele bol diya tha https // t . co / h1rAzqIHs0,joy
37063,neutral,Sarfraz ka windies k khilaf aankhe band kar k match khelne ka faisla . Agar aankhe khul gai to direct mu se niklega … https // t . co / CVF07sWHX1,anger
30367,neutral,@ ZebaFatimareal @ VoiceofmyBharat Very correct .... jhandu akhilesh ... baap chacha ne kursi pe bitha diya .. khud ko s … https // t . co / QenfTutdwz,anger
12827,neutral,@ PMOIndia @ narendramodi Modi ji e Jiske Paas Zameen haiuse to aap Kisan Samman Nidhi Yojna Diya 6000 salana Dene Ka … https // t . co / sLaOwWWeH1,anger
16397,neutral,@ mitalishah121 Lagta hai Gautam bhi secular various ne kaat khya hai ye Jyeda din BJP me tik nahi payega savitri ba … https // t . co / lZRViBNhJM,anger
28173,neutral,Even BJP wants him to continue ... ye Congress president BJP ko jitana k liye hi bana hai .. Dil toh hasakar joker bhi … https // t . co / 89GilUmStO,anger
12072,neutral,@ RealMAGASteve @ Jali _ Cat This is a republican Indian on a tranquilizer dart !,anger
2254,neutral,@ Serrial _ killer @ Baat _ Sunoo @ ThiMoiz I don't know whether it's correct news or wrong but pubg tou mein nai final sai kafi pehlay chor di thi,sadness
20813,neutral,@ Piyu _ Nair @ PiyushGoyal Does not he meet PM Modi every day ? Why explaining in writing a letter with a copy to media Modi ji tusi great ho,anger
6486,neutral,@ Bhar _ me _ jao @ notyour _ gaaarl Mainu samajh ni aaundi ki pakistan de saare account fake pics daal kar prove ki karna … https // t . co / nlycpoH99A,anger
16412,neutral,@ DesiStupides @ kunalkamra88 ab rehene de thapar ... tera Rahul khud Ra-fail ho Gaya hai ... tu Kya karne wala ... ja kahi … https // t . co / WKdH6vxRqT,anger
25074,neutral,@ symmetry _ hater @ Ted4P @ WelcomeToDot I ’ m sorry what ’ s TOPA ?,surprise
34453,neutral,Respect karay mujhy .. Hate tub hoti jub wo khud ko hujoom main phansa lyty bus wahin sy nafrat start aur main chohr … https // t . co / G7Vb8nCFOJ,anger
26490,neutral,@_ pallavighosh Food packet choro gaadi pe kapada maro wo dekho kawue ne bit bit khel diya hai 😁,joy
42139,neutral,Wo bolenge tumhe har baat pe apna ... tum as use unki ek buri aadat samjh lena !! 🙂🙂🙂💔 # shayari # love # pyaar … https // t . co / B09gTaoWxb,sadness
12625,neutral,# WorldVictoriousSaint Saraswati Marg Darshan karne wala Taran Taran Asia Khand Mein Jis Desh Ke Naam Hindustan Hind … https // t . co / EysxRaaqNJ,joy
43148,neutral,@ AMajid444 @ Being _ Rofique 😂😂😂😂 cute kitna acha wrd h .... Cute doc per to ladkiyan mrti h bhai,joy
21318,neutral,@ rishicoup @ abbycorfan @ amadigital @ McrMuseum The ' shabash ' totally got me - true Punjabi style my mum will like that 😂❤️ thank you Rishi x,joy
26543,neutral,@ arunjaitley Maa Sheetla Aapko Uttam Swasthya Ka Ashirwad Den Aisi Maa Se Prarthana Hai ! # Uttarakhand Ki Adhishth … https // t co / tJx4THc6yA,trust
9569,neutral,Mera 24 Ghanta se jyada ho gaya hai abhi tak mera problem ko solve nahin kiya WazirX ne Mera OTP code nahi aa raha … https // t . co / 3RAnZfx8yd,anger
22620,neutral,@ GPannun _ 2020 @ narendramodi @ ANI @ AnchorAnandN @ Geeta _ Mohan @ sardesairajdeep @ rsrobin1 @ sagarikaghose @ navikakumar … https // t . co / 3k37cPVTvb,surprise
12109,neutral,@ SirChahal @ Atheist _ Krishna @ ANI Nahi Rafael Ko Pappu ne uda liea aur Coco cola ki Sikanji ki thele me fit to nahi kar li .,anger
21667,neutral,@ arseblognews Ohhhh so you mean like you had a good season - except when it mattered ! That ’ s the exact mentality w … https // t co / FimJaUDUzC,anger
9164,neutral,RT @ khanthefatima For all the Sabka Sath talk Modi's 57-member strong council of ministers has only 6 Women . Watch me deconstruct why thi …,anger
