tweet_id,sentiment,text
20199,negative,What the fuck is this ? Is chote say bachay ko kiya sekhaa rahe hen ?? Emraan hashmi bana k rakh diya hai isko koi sh … https // t . co / xZziX1piBb
24745,neutral,@ VirusUncle @ NotSo _ Creative _ Hame apka follow back pane ke liye kya keemat chukani padegi maalik
5727,negative,@ ashutosh83B tu wohi chutiya hain naa .. jo foot foot ke roya tha ... abki baar tere gaand mein jhaadu khos ke mor ba … https // t . co / Ew20rjRE9R
10538,neutral,jiska media nahi hota uske fans hote hai ( once Salman said this in interview with Komal Nahata ) # PaidMediaCantHarmSALMAN
33948,neutral,just got my new BRUCE LEE JEET KUNE DO HOODIE VERY NICE HIGH QUALITY ! it took 2 months from the huge back order the … https // t . co / SBErA7atKm
26204,positive,RT @ MagicMyssi @ WatchChad @ ReeseW @ PPact @ ACLU I love you Chris Prather 😂 As a GA woman I will fight for the babies . The stupidity of th …
21157,positive,RT @ ArthurMNeryy I want all my friends to know that I love you pipol whatever happens mwa
13333,negative,@ rishibagree @ SumanSh58123278 He is the biggest idiot india has ever seen . Dukan band kar aur sarak le futiye . Vote chaiye GA .. U ko .
1648,negative,@ AzamJamil53 Kab k uth gye Gulshan k karobar bhi chal pare Fed the dogs did the few dishes left from last night laundry going on 🤗
14579,negative,Hahaha loving all the haters of Sarfraz rocking a Shalwar Kameez at Buckingham Palace acha hai jalte raho haraamiyon
17903,positive,Mahogane gets more love from me than any of my friends & i dont think thatll ever change fr that ’ s my whole heart !!
29883,negative,@ ashutosh83B Bhai phela tu apana vikas kar la Keju na Q laat mar ka bhaga diya ? Not a single party offered you … https // t co / UcfyKtzSzT
18439,positive,@ myogiadityanath We proud of u yogi sir .. congratulations behtarin jeet k liy ... jai shree ram ..
43595,positive,Happy birthday dk bhai 🎂🎉🎁🎉🎈👑🎂🎉🎁 aapko Meri taraf se janm din ki bahut bahut sari shubh Kamnaye https // t . co / wZOAGllpk5
22603,negative,@ SunidhiFan4Ever @ BeingSalmanKhan 😂😂😂 ladies & gentle men Ap log khud dekho iss matarchood ko Iss ko gaali khan … https // t co / VEFacA56LH
30588,positive,LOVE OF THE MOST HIGH TOWARDS THOSE WHO TRUST AND BELIEVE 1 Corinthians 1013 King James Version ( KJV ) 13 There ha … https // t co / Uep0MUGjpB
24476,neutral,@ Tsiyenni Or show us now so we can then vote for you .
14288,neutral,@ blackholesm Ham na pahlay bhi shahksi baat kabhi nahi ki Is pak watan ka hi sath detay hain Koi ahsan nah … https // t co / pKQ9gMD68Y
38650,positive,CONGRESS K TARHA AGAR MODI JI AANEWALA 70 SAL INDIA K PRADHAN MANTRI RHENGE TO INDIA KO CHINA JAPAN AMERICA OWR … https // t co / oEz1aaESLQ
38474,negative,Project ka pap khatam hua ab sala theory kaun sambhalega i m dying 😭 https // t . co / Wy3iU9H3cS
22221,positive,Accha hua yehi bet rakha aur Kuch Nahi rakha 😂😂 https // t . co / MRBmw72yCl
16113,negative,@ akashbanerjee Baki RPF paise le k logo ko maal passenger boggie me laadne dete hai uska .. sabse brasth to RPF hai .. unhe jail me dalo
12744,positive,I am sorry to be the one to break it to you Bilawal but your grandfather is actually dead And no the Zinda hay … https // t co / gva66rYz96
29959,neutral,Me can you get me food Him 🙄 what chu want Me 😏 dont matter just food Himbruh what chu want Mejust get me food H … https // t . co / PWydG7npwU
28209,negative,@ TV9Bharatvarsh ISS trah Ka video dekhne se hamara BHI khoon khowl uthta hai bsarte hm inke Jaise anpad jaheel nhi … https // t . co / sV4f1XrMSg
10902,positive,@ LilMermaid ___ @ MInaHIl1357 Beta Ak Jhalak Dekho Dominos Ki To Savour Ka Andaza Khud Hi Laga Lo 😝😝😝😍😍 https // t . co / 7LG1qmdJ7A
41277,positive,Abu Dhabi Tower Lights Up In Celebration Of PM Modi Swearing-In https // t . co / IASjiGKbgt
24000,positive,RT @ saimaidris285 Ya Allah Mere un gunaho ko baksh de jo meri Duaon ko quabool honay nahi detay Ameen https // t . co / jkuMmDx8r3
27193,positive,@ narendramodi Jeet k liye bahut bahut badhai sir ab desh 5 yrs k liye sahi hatho me hai mai bhi bhi aap k … https // t co / eE3scgC2Aw
29049,positive,EID MUBARAK - (ঈদ_মোবারক) - Bangla Dj Remix Song - SHAKIB KHAN - BUBLY P ... https // t . co / OftIEaZnZP via @ YouTube
14712,neutral,Parents School jaya kro future bn jyega School Mirza ghalib ko aam bht pasand thy
5342,positive,@ Barca __ pictures Bro Use Your Watermark . You Deserve More Credit So Many Pages Posted Your Picture . Love You 💙❤
13358,neutral,@ OfficialDGISPR Ap logow pe aj kal ho aram ka dallar band ya jo pakhtun k tabahee pe ap logow ko miltey tey is PTM … https // t . co / 4uFWUSAY4c
21618,negative,Scam Iblees k vlogs ko tau kutton ki tarah dekha hoga ? Kuch socha hai k ab chullu bhar pani main doobna hai ? https // t . co / lpj3Il3Iru
7703,neutral,bakwaaas there is so much love in friendship people forget that https // t . co / nNhq1omgl1
13708,negative,@ sardanarohit TV debates se sirf logon ke dimag me tatti bhari jaati hai journalists BJP ke anchor ban jaate hain … https // t co / 9W84jm6Hhu
27300,positive,@ shyxmm Hahaha KitKat ! I forgot abt that Thank you Shyam ! 😊😊
24294,neutral,@ AnsarAAbbasi oye ghadoo pakistan ke ghulam media PTM ka Maqsad to yahe ha ke insane jane awr zaya na hoo chahe … https // t co / 09DnoDSKx5
13920,negative,@ suhail _ khanzada @ ImtiazAlamSAFMA tuj jesay bharwo mai khud tattay nhi hai ke pakistan aa sako lakin apne suwar qua … https // t co / 5psdzRBpIH
16327,positive,@ MaryamNSharif Nawaz sharif I love u May Allah help you in hard times Mujy yaqeen ha ap waps zaror awo gay U r victimised ❤️❤️❤️
14998,positive,@ TristanFAiduenu @ La _ kee _ sha Thank you so much Tristan !
30131,neutral,RT @ rabiarafaqat05 The time is over today releasing # ChandigarhAmritsarChandigarh Intazar ke ghriyan khatam hoe Best of luck my love 4 yo …
25952,negative,@ Nomadic _ Soul @ iamthedrifter @ peaceforchange Pakistan ki land harrapne wala khabees mafia .. # Army Vote chori kr k z … https // t . co / mZpcs7XHXF
15503,neutral,RT @ ChillBrock Cheating on someone is the most disgusting hurtful and disrespectful thing you could ever do to someone you say you love .…
44895,positive,MP or RJ mein aapki sarkar hai ... Aap kitna de rahe hai . Government madat kar sakti hai pal nahi sakti ... Kisan bhi … https // t . co / yCS57oW9IQ
32273,positive,Ya Allah accept our ibadat ya Allah have mercy on us and entire Muslim ummaAmeen I love you so much future husba … https // t co / faWBAg7TJq
15992,positive,@ OfficeOfRKSingh @ URJA _ India @ RajKSinghIndia My heartiest Congratulations Sir . India deserve the best so you are . Have A nice time sir . 👏🙏
18689,neutral,@ iManasArora Hi all your calls are on target Thanks Enjoy your chutti
5578,positive,# DSSCampaignAgainstDrugAbuse @ Gurmeetramrahim Papa Ji Aj Mera P . hd Entrance Exam Tha . Ap Ji Ki Rehmt se Bahut Acha … https // t . co / FrRPZkfXU0
25400,positive,@ sanjukta Saari wah-wahi non veg khaane me hi hai .... itne saare items vrg me khaane ke liye usko khao na ... dimaag m … https // t . co / 2VQvvH5uId
10145,positive,# CONGRATULATIONS ! FOR ALL NEW UPCOMING LUCKY COUPLES UNDER SOCIAL WELFARE COMMETTEE NAME - Bharosha Marriage … https // t co / Yn8C2IjCOp
13939,neutral,RT @ fan _ boy _ of _ bhai @ SKFforlife @ iBeingAdharv chalega bhai . bajrangi bhaijaan hum sab dost 30 rupees mein dekhe the . bajrangi bhaijaan k …
27377,positive,RT @ laiahnna i love Meg i love City Girls i love Cardi i love Nicki i love Rico Nasty i love Kash Doll i love all the women doing sh …
20545,positive,@ its _ mahi01 Kaafi acha talent h pr mujhe bhe sikhna h !!
35868,positive,@ antifatwa Jee kya angrezi hai mashallah . Khair it's so devastating to see all this .
5351,neutral,@ Sarkaar _ Sh proud feel kro or khush raho log copy to krty hy naw 😎
35825,neutral,RT @ Anurag _ Office We are extremely excited to share that Sh . ANURAG THAKUR ( 4th Term MP ) has taken oath as a Minister of State in PM @ nare …
5968,neutral,@ ashsmile2k5 @ Sun _ shine _ glows @ GohelJaideep @ Sea _ wave24 @ Rimjhim2602 @ daroga _ happuu Maine Woh sab kuchh ni Dekha 😂😂😂
33621,positive,@ SirJadeja Bdhiya song hai https // t . co / Ajk69iQrke
43126,neutral,RT @ Manojda36238495 @ cmohry @ vgbharat Naib tehsildar Ka paper leak ho gaya Hajaro mehnati students ki mehnat par pani fer diya yahi hai …
7438,positive,RT @ RoySamapti THIS !!!!! har Chehre k upar chehera hain yahaan !! @ emraanhashmi your look Emraan !!! Astonishing ! Love you Emraan ! All th …
27034,negative,@ Mitu _ bhabhi I really want to meet youand have you taste my lund for oncephir uske baad mangogi har raat cum in DM
31760,positive,@ aanvindersingh Incredibly love & respect to you myhh Bewafaa SarDaaR Jiii 💖💖😍
25381,neutral,RT @ GadhVarun # MeraPMmeraAbhimaan is usless only worship of # Kabir by # SantRampalJi can give Achhe Din for all . #राधास्वामीपंथ_की_सच्चाई…
15617,negative,@ rssurjewala Aap jaise bhrasht neta desh k liye kuchh nahi kar sakte hain lakin desh ko jati dharm majhab k naam … https // t . co / wWb4Dmn34F
29612,positive,@ MbalulaFikile Congrats grootman ! Yengwayo Kutta ( my Uncle ) would be proud of you Yoh asizokuthukwa madoda kwezondlela 🤣🤣🙈
12741,positive,RT @ ManuelDnl Thank you Lord for all the blessing that we cannot see Maging grateful sana tayo even sa pinakamaliliit na bagay na binibi …
26619,negative,you know what bye im going tyo study fuck this
5741,positive,@ lacunabyheart @ maslakyahai _ Ugh I love them . ap hamein ye eidi bhej ga eid per okay ?
23249,neutral,RT @ deepakinsanmsg # PledgeAgainstCorruption @ derasachasauda @ Gurumeetramrahim Dr Saint Gurumeet Ram Rahim Singh ji Insaan has asked all …
40954,neutral,RT @ cyalayIa Anybody else in love with vada ?
14840,positive,RT @ namj00ntiddies Me to BTS after seeing the Trivia Love VCR MUJHE TUMSE PYAAR KITNA YE HUM NAHI JAANTE MAGAR JEE NAHI SAKTE TUMHARE …
42860,neutral,He Jaan Shaadi K Baad Apke Hath Kaat Dunga .. She Wo Q Jaan ? He Main Shaadi K Baad Apko Apne Hathon See Khana Khi … https // t . co / YHkmeAE86T
41981,negative,Ek BJP hai log sweksha se mantri pad ke liye mana kar de rahe hain aur ek congressi hain @ ashokgehlot51 … https // t . co / NRAemS0qAN
40107,neutral,RT @ AskThePankazzzz I am not a connoisseur of anything because jo cheez bol hi na paao wo ban ke fayeda kya
37094,neutral,@ Mrbean1 _ @_ RHMED _ @ 7rick37 @ arif00sheikh Congress party ne issliye aap ke samuday Ko pichada hua rakhha itne saalo … https // t . co / GOQ8SfrcrK
16731,neutral,@ ajeetbharti @ ashu _ nauty mujhe to FB page per bahut pahle block kr diya tha
20608,positive,@ KapilSharmaK9 @ AnupamPKher Sir we are big fan of your show Hum roz aapka show dekhtye hai We want to attend a … https // t co / AoTT7lhkcF
22797,positive,@ Champdev _ Thank you my superstar bhai jaan this step is done by Congress just because of you all done good job 👏👏👏👏👏👏
39459,neutral,@ GanemSalauddin @ Rangoli _ A @ KanganaTeam @ Advani _ Kiara @ karanjohar Tum logo ke bolne se koi fark ni pdta .. usko . Usk … https // t . co / 0tixqx05Kw
17583,neutral,@ dineshgrao @ INCIndia World cup khatam huva Aap galli cricket bol rahe ho
29346,positive,@ WaseemBadami Thanks hamara q ?? thanks tow apka kay apnay kisi or kay liye nahe balkey hamarey liye hum tak 1 achi t … https // t . co / CDNqZQBSgi
19610,positive,@ NusratJahanMP Is Ramadan Mubarak k mahine mai Allah aapki hr jayeez tamana ko pura kare or aapko aapk har maqsad m … https // t co / fEw1fDZa2O
43234,negative,@ Kam25 _ Only Mention k darta q hai Bc
43001,neutral,@ RVCJ _ FB Join our party .. ticket denge apko 🤣🤣😂
18954,positive,@ narendramodi Jeeth ki bahut bahut badai avem shubkamnayee . BJP ne purna bahumath se safalta ka jhandha parcham la … https // t . co / LTQIRs59gG
23005,negative,@ iabihax Wo ALLAH faisla kryga tm log even phr v ni keh sktay kisi ko b k ye dozkhi hai .... had hai Muslim to hai e … https // t . co / BkaPREkJsV
9543,neutral,RT @ FilmHistoryPic Cast and Crew of ‘ Jo Jeeta Wohi Sikandar ’ released 27 years ago on 22 May 1992 @ aamir _ khan @ TheFarahKhan https // tc …
17509,positive,@ anjanaomkashyap Thanks archana gi aapka Tweets mukke mila aapka Bahut Bahut shukkriya aap mahan hai Ki Aap ham s … https // t . co / qz5zlyc5Wf
22732,negative,@ hindviiswarajya @ bdgb8LK0jJDrg01 @ sudhirchaudhary Kisi din aisa hote hue dekhoge to .... khud ko v murkh manne me pichhe mat hatna
15469,positive,Waah @ juniorbachchan bhaiya mazza agya Mast aesehi badhte rho aage aap ' Ye hota hai business ' dialouge from Guru https // t co / nChmkajBEx
28842,positive,Hmm ..... ane wale mausam ki pyari se shurawat ....... Best # feelings .... # love # Saturdayfeel https // t . co / S36MyhlNJz
28212,neutral,@ IkramMughal86 @ MaryamNSharif Agr is na mulke pakistan ki awaam ka pasa chori nahi kia tu isko azad kar dy or agr a … https // t . co / ttvUtciKfe
27158,neutral,@ naeemul _ haque Shame shame shame on you . # zartajgulwazir ko apni party se nikalo . Lekin ye ap log kabhi b nahi kare … https // t . co / oYoqZV0W50
39986,positive,@ Dr _ priyaranjan _ @ htdelhi @ SheilaDikshit @ LambaAlka Yes it is very good idea . @ LambaAlka is vry competent leadr a … https // t . co / zWGv8MdZag
41117,negative,@ MaryamNSharif Randi league k planted judges rangay hatho pkray gaay General ni bacha skay Tum bhurwo ko bhi phansi ho ge
35493,negative,@ shen _ asman @ DrSMFanClub Unfollow kar mjy bc kesa ghatiya insan hai to tujhy is bat ki bi nae sharm k followers ka … https // t . co / SPAE1PtOJ4
19880,neutral,My daughter to her mother ' Mama apka mu to acha he lekin ap har waqt ghussy mai kyn rehti hn '? 😂
25007,neutral,@ abhisar _ sharma Abhisar ji aap soch rahe hoge es knife ka use kis pr hoga kuch din baad aap dekhna enme se aadhe b … https // t co / 2N39z9o72z
22815,negative,@ karunanundy 23 Tak to ruk jate result to AA Jane dete sabko PTA agr vipaks hara to wo evm evm jarur bhoukega
42662,positive,Aapki behan ne Ramzan me bilkul pakoray nahi khaye hen thanks to all the iftaries on the road in the car !
19297,positive,@ ArvindKejriwal The real Aam Aadmi But more than rich to you in respect . We salute this man 🙏🏻. Actually aap jaaha … https // t . co / 1DL4oi31Yf
14690,negative,@ NJLahori Harami insan koi tujhay maray aisay hi Allah karay # kutay Kis baat ka zikar karta hai tu bc chotay say ba … https // t . co / yrvYZr6siz
44998,negative,@ thewire _ in Wire wale ab to khullam khula fake propaganda chlane k liye utar aaye h hadd h aisi chaatukarita ki Congress ke patthe
31785,neutral,@ squintneon chal isi baat pe I will follow you fresh term fresh start
20834,neutral,What could be worse example to insult people's clear mandate Rahul Gandhi compares BJP government to colonial rule https // t . co / CE5az0TOOn
41074,negative,RT @ AliRazaTweets This is not parliamentarian norm . Leaders do not shout in NA . They listen when others talk . It confirms that Bilawal Zar …
24855,neutral,# SayNoToDollar Pakistanio kab jago ge aik hafte men # Turkey Apne mulk ko bohran se nikal sakta hy to hum kio nahi … https // tco / 22c8FcJI8b
29026,positive,@ smartypoppat Khush kismet hai yeh insan jis ko Ramazan Mubarak ka Akhry Jumma Mila Indeed a Brave man
13574,neutral,@ ammarah30 @ TheRealPCB @ SarfarazA _ 54 Na na na .. Sarfaraz ko hasee a gaee ke ye goray tu 250 saal pehle hi ameer hoa … https // t . co / 6YDHx5rYEj
42505,negative,@ numbbsoul @ ahadk21 @ MysticIntel @ IAF _ MCC Imran khan katora leke ghoom raha hai poori duniya me allah ke naam pe d … https // t co / KzhkNVrrKD
12661,negative,@ javedchudhry @ AhsanIqbalMNA Aur Pakistani Media per nach gana bhi band hona chahiye . Raat 12 bajey tamam TV channels band honey chahiye .
35496,neutral,@ sanchitabhartiy Ab kya karein Family wale bhi padhte kabhi kabhi 😒 Nahi to hum ye mante hain 😣 https // t co / jIAuLibFob
26084,neutral,@ KapilKu48788971 @ aman12779 @ anuragkashyap72 Bhai hindi bol le Telepathy to pata nahi English teri bhot kharab ha … https // t co / WERk28gkld
30566,negative,@ ReallySwara @ narendramodi Didi Maska mat Maro ab @ narendramodi appko Ghanta kaam denge Aur unki chinta a … https // t co / f1GIsKU2iL
40723,negative,@ AngryRonnie _ @ sonalen @ moseen __ khan @ asadowaisi I will defnetly fuck hindutva bc gandu madarxhod abuse karega bhad … https // t . co / FiM91E7nPh
19516,positive,@ SyapaaGirl She's competing for the ' Best Saas ' award for sure . And probably winning it 😁 Best saas bante bante wor … https // t . co / in9Ifg8D5Y
6448,neutral,RT @ shiwangi _ insan G 😘😘 D Morning Guru Pita @ Gurmeetramrahim Ji 😘😘😘😘🌷🌷🌷🌷 Today is my 5th Exam ( SERVICE MARKETING )📄📄 Dhan dhan satguru tera …
5506,neutral,mai toh chala # jcbkikhudayi dekhne aap Gyan dete rahiye jai hind Saradna ji bulaao kabhi haveli pe thoda Bartal … https // t co / qsgc6IPdGL
15759,negative,@ vips1705 Oh no 😔 But kabhi na kabhi haat aa hi jaega Bhagega kaha Ab toh pakistan mein bhi he will not be safe 😊✌️
11080,negative,@ AmitShah sir ap se request hai ap bengal me manirul Islam ko BJP se Bahar kijiea use BJP ki bahut admi ko Mara hai … https // t co / QU5aa442rD
